"","state","city","pop","household_income_mean","household_income_median","debt.proportion","hs.degree.proportion","married.proportion"
"331","Arizona","Eloy",15827,51310.9147566667,42967,0.565336666666667,0.78327,0.31597
"332","Arizona","Flagstaff",40542,82784.02244,70256,0.65930125,0.9270275,0.52163375
"333","Arizona","Florence",47987,62099.5693333333,56006,0.765016666666667,0.855951666666667,0.507088333333333
"334","Arizona","Fort Mohave",4572,74340.70532,57812,0.602005,0.88044,0.607415
"335","Arizona","Fountain Hills",21752,98538.939196,83261,0.61473,0.93381,0.627134
"336","Arizona","Fredonia",2194,49576.46468,44004,0.44343,0.87613,0.5883
"337","Arizona","Gilbert",112847,89300.4612934783,79470,0.805712608695652,0.941301304347826,0.561487391304348
"338","Arizona","Glendale",157375,68046.9216578947,56702,0.730765263157895,0.822727894736842,0.497519473684211
"339","Arizona","Globe",8911,55682.0224,44409.5,0.526305,0.85409,0.50356
"340","Arizona","Golden Valley",9457,39636.29274,33288,0.45723,0.83204,0.52332
"341","Arizona","Goodyear",35319,89250.197325,81570,0.870516666666667,0.945046666666667,0.698695
"342","Arizona","Green Valley",12686,56059.2266525,46828.5,0.4048925,0.9538775,0.7479375
"343","Arizona","Heber-overgaard",1416,55039.50125,48296,0.49425,0.84913,0.55801
"344","Arizona","Hereford",5194,52512.85542,35247,0.58271,0.93784,0.60167
"345","Arizona","Higley",5444,103607.70753,96997,0.96151,0.93817,0.64521
"346","Arizona","Holbrook",1753,63930.43837,52757,0.53209,0.93404,0.58333
"347","Arizona","Hotevilla",3239,44345.08491,37537,0.10635,0.87031,0.34167
"348","Arizona","Houck",4070,35088.04163,23492,0.11789,0.73558,0.28635
"349","Arizona","Joseph City",4142,48170.19212,32315,0.44508,0.75293,0.29676
"350","Arizona","Kaibeto",3667,42604.06815,29159,0.13416,0.62352,0.38849
"351","Arizona","Kayenta",4739,40828.35959,29991,0.16514,0.85486,0.41427
"352","Arizona","Kingman",34552,53384.7584344444,41601,0.496774444444444,0.859664444444444,0.532686666666667
"353","Arizona","Lake Havasu City",19341,51098.2451475,35686.5,0.6423975,0.8824675,0.5297425
"354","Arizona","Laveen",30440,86704.9569085714,77665,0.728042857142857,0.848741428571429,0.53551
"355","Arizona","Litchfield Park",9202,103015.134425,91166.5,0.81952,0.92227,0.600355
"356","Arizona","Marana",4869,60248.46219,48956,0.65684,0.87507,0.48207
"357","Arizona","Maricopa",17932,62275.226465,59035,0.6501125,0.8241875,0.4098125
"358","Arizona","Mayer",9208,52104.37479,41084.5,0.542655,0.877205,0.529585
"359","Arizona","Mesa",253441,63140.9062252459,46073,0.628715573770492,0.866581967213115,0.501124918032787
"360","Arizona","Miami",1686,44255.58846,37236,0.1711,0.79001,0.47348
"361","Arizona","Monument Valley",2588,27194.72312,18055,0.10646,0.73074,0.31602
"362","Arizona","Morenci",6968,76747.54126,71812,0,0.89761,0.46198
"363","Arizona","Navajo",5999,44187.58259,33688,0.14921,0.82243,0.28902
"364","Arizona","Nogales",23403,47481.328798,32720,0.61261,0.706846,0.515936
"365","Arizona","Oracle",4439,82281.56081,72727,0.44722,0.98885,0.86028
"366","Arizona","Page",14092,74949.548605,54246.5,0.761715,0.9192,0.448985
"367","Arizona","Paradise Valley",7559,160981.11275,135984.5,0.600905,0.97755,0.761375
"368","Arizona","Parker",5045,37209.29667,28503,0.23869,0.66464,0.47939
"369","Arizona","Patagonia",3105,67806.37093,52371,0.48808,0.92964,0.61471
"370","Arizona","Payson",6228,53348.82814,45362,0.61697,0.91452,0.64857
"371","Arizona","Peoria",104248,80792.2219804545,58812,0.730206818181818,0.918658636363636,0.575992272727273
"372","Arizona","Phoenix",688257,63938.4491101911,44562,0.691847133757962,0.787423121019108,0.440365222929936
"373","Arizona","Picacho",4606,55468.02159,46969,0.81601,0.86601,0.52274
"374","Arizona","Pima",4477,60317.20154,49005,0.60928,0.88499,0.58158
"375","Arizona","Pine",1608,62225.52468,56721,0.58759,0.9431,0.59189
"376","Arizona","Pinon",5555,30928.839955,20769.5,0.106675,0.636235,0.40178
"377","Arizona","Prescott",34797,57949.29365375,45417,0.53066375,0.91641375,0.568365
"378","Arizona","Prescott Valley",24101,47078.415882,35081,0.625956,0.85677,0.523316
"379","Arizona","Queen Creek",34646,106044.425268571,98676,0.800091428571429,0.938137142857143,0.642714285714286
"380","Arizona","Rimrock",4253,48369.85205,37139,0.52987,0.82466,0.49456
"381","Arizona","Rio Rico",9761,57370.05998,47441,0.82361,0.76569,0.63015
"382","Arizona","Sacaton",6827,32189.45416,20725,0.05417,0.66371,0.26477
"383","Arizona","Safford",8488,53437.800575,44454,0.584345,0.85615,0.539505
"384","Arizona","Sahuarita",7869,46456.678895,34431,0.510985,0.70145,0.59636
"385","Arizona","Salome",2307,43219.78549,30831,0.25301,0.72086,0.65034
"386","Arizona","San Carlos",5772,43041.90066,27993,0.11268,0.68587,0.3398
"387","Arizona","San Luis",4561,39968.76326,28252,0.71696,0.39871,0.61938
"388","Arizona","San Manuel",6231,48444.916555,39916.5,0.4555,0.773875,0.53259
"389","Arizona","San Tan Valley",23597,68439.14597,60045,0.76978,0.90063,0.542713333333333
"390","Arizona","Scottsdale",90490,90337.9422195652,52898,0.623758695652174,0.946838260869565,0.495401739130435
"391","Arizona","Sedona",15743,74157.517805,52369,0.55114,0.9537875,0.6154875
"392","Arizona","Seligman",5547,52042.72393,42756,0.47206,0.92677,0.54874
"393","Arizona","Sells",1626,29990.29206,15871,0.139,0.79433,0.18297
"394","Arizona","Show Low",19624,54939.1801875,43359,0.5141425,0.8781475,0.60666
"395","Arizona","Sierra Vista",40376,69052.3265875,50523.5,0.6137225,0.90973875,0.592695
"396","Arizona","Snowflake",7698,61414.969185,45867,0.455085,0.89024,0.609485
"397","Arizona","Somerton",5521,47596.78048,33532,0.77666,0.48623,0.55195
"398","Arizona","Springerville",13463,56338.34329,45722,0.54751,0.836346666666667,0.5366
"399","Arizona","St. David",4750,55386.22752,43814,0.42202,0.95722,0.60573
"400","Arizona","Stanfield",8282,44647.07298,31258,0.50663,0.58294,0.42849
"401","Arizona","Sun City",17358,74696.8939325,69969,0.673955,0.95691,0.6491675
"402","Arizona","Superior",5033,74080.52889,56080,0.6389,0.95207,0.70288
"403","Arizona","Surprise",91199,69206.216816,55431.5,0.6442925,0.927638,0.652086
"404","Arizona","Tempe",84704,62083.8021263158,44717,0.628314210526316,0.872268947368421,0.299322631578947
"405","Arizona","Thatcher",7011,61432.166565,42441.5,0.564085,0.904505,0.499055
"406","Arizona","Tolleson",14428,60743.2643,55984,0.891786666666667,0.729016666666667,0.48684
"407","Arizona","Tombstone",4750,75414.24969,62971,1,0.99069,0.29542
"408","Arizona","Tonto Basin",1590,45860.80198,28787,0.47932,0.88959,0.51527
"409","Arizona","Tuba City",8678,46009.025535,36292,0.15154,0.775795,0.408515
"410","Arizona","Tubac",2800,69862.81616,51567,0.47196,0.87868,0.75425
"411","Arizona","Tucson",429524,62079.9151482828,43293,0.654689494949495,0.86429595959596,0.482317373737374
"412","Arizona","Vail",2036,88444.44786,69958,0.79104,0.96225,0.60274
"413","Arizona","Wellton",4380,55628.98848,43165,0.29584,0.85802,0.6383
"414","Arizona","Whiteriver",4637,30247.45301,23671,0.12916,0.69771,0.26061
"415","Arizona","Wikieup",11068,55593.05148,42226,0.45833,0.77072,0.32493
"416","Arizona","Willcox",6683,55188.243085,45858,0.5838,0.83544,0.45832
"417","Arizona","Williams",3688,57063.66541,42359,0.65161,0.90853,0.64179
"418","Arizona","Winkelman",4746,57040.5945,55532,0.55886,0.86113,0.55697
"419","Arizona","Winslow",7798,52282.00062,36005.5,0.5288,0.852085,0.411945
"420","Arizona","Wittmann",7136,54140.46975,44500,0.60028,0.90748,0.48858
"421","Arizona","Young",1443,45707.44128,40279,0.41233,0.8969,0.57016
"422","Arizona","Yuma",96062,54098.1096686957,38908,0.553399130434783,0.753212608695652,0.602261739130435
"423","Arkansas","Arkadelphia",13198,47810.2333033333,34834,0.521333333333333,0.872353333333333,0.397523333333333
"424","Arkansas","Ashdown",7068,48588.254785,33583.5,0.37007,0.819945,0.512165
"425","Arkansas","Bakersfield",3346,46806.74231,30649,0.59729,0.85881,0.63997
"426","Arkansas","Bald Knob",4332,43507.86212,28356,0.451,0.72219,0.59977
"427","Arkansas","Barling",9577,62285.81837,47891,0.63997,0.87218,0.53936
"428","Arkansas","Batesville",12246,48584.4992,34078.5,0.492985,0.83373,0.54571
"429","Arkansas","Bay",5629,45742.22608,36726,0.45856,0.84906,0.63532
"430","Arkansas","Beebe",17143,64354.156165,48911.5,0.654515,0.829675,0.6445
"431","Arkansas","Bella Vista",9028,94588.170165,75827.5,0.718905,0.9691,0.72181
"432","Arkansas","Benton",30863,69204.507925,56810.5,0.609351666666667,0.890158333333333,0.58701
"433","Arkansas","Bentonville",21421,102350.063852,76012,0.758914,0.928588,0.641336
"434","Arkansas","Bergman",5863,48999.13986,39101,0.53441,0.81256,0.69817
"435","Arkansas","Berryville",7289,44784.57862,34582,0.56103,0.78734,0.5578
"436","Arkansas","Bismarck",5880,48977.53769,44044,0.43833,0.84081,0.52171
"437","Arkansas","Blytheville",10470,57829.57468,44723.5,0.56433,0.86209,0.58272
"438","Arkansas","Booneville",7349,47537.37567,31480.5,0.467895,0.83487,0.503165
"439","Arkansas","Bradford",4432,55721.24943,39347,0.41862,0.76174,0.56173
"440","Arkansas","Branch",6874,51163.06623,41835,0.55791,0.87443,0.61571
"441","Arkansas","Brookland",7590,61102.49772,42824,0.59803,0.81626,0.58028
"442","Arkansas","Bryant",34406,76065.521825,65603.5,0.663096666666667,0.895383333333333,0.589893333333333
"443","Arkansas","Cabot",22364,64647.7219525,53120,0.7628725,0.90237,0.5864925
"444","Arkansas","Calico Rock",2995,43579.94029,27620,0.42988,0.76151,0.42536
"445","Arkansas","Camden",13113,48863.0623066667,27453,0.402863333333333,0.872096666666667,0.57142
"446","Arkansas","Center Ridge",5288,56852.24259,43026,0.45561,0.85821,0.71137
"447","Arkansas","Cherry Valley",4684,47496.346215,35774,0.437015,0.77289,0.64531
"448","Arkansas","Clarendon",2077,46402.9032,33112,0.37411,0.80785,0.58303
"449","Arkansas","Clarksville",3525,42258.88706,32973,0.51724,0.79463,0.50945
"450","Arkansas","Coal Hill",4729,44112.50302,30794,0.40751,0.77428,0.6193
"451","Arkansas","Conway",32206,68182.421745,57377.5,0.69098,0.925923333333333,0.469403333333333
"452","Arkansas","Corning",2104,46108.59523,32797,0.37618,0.75869,0.58427
"453","Arkansas","Cotter",5488,41401.46313,34013,0.49057,0.88215,0.58571
"454","Arkansas","Crossett",10129,47500.10681,35814,0.456316666666667,0.86947,0.595266666666667
"455","Arkansas","Danville",2270,46806.97664,35333,0.5,0.73592,0.62044
"456","Arkansas","Dardanelle",9149,43740.81041,34910,0.548165,0.756135,0.492375
"457","Arkansas","Dermott",2454,51943.24752,40151,0.55483,0.81567,0.55303
"458","Arkansas","Des Arc",3576,40509.84773,33284,0.3556,0.78826,0.60476
"459","Arkansas","Dewitt",1534,50248.3693,37257,0.45105,0.87684,0.50833
"460","Arkansas","Dierks",4012,50057.87853,36022,0.31718,0.78831,0.59314
"461","Arkansas","Donaldson",3695,52944.13019,43687,0.48782,0.86311,0.71046
"462","Arkansas","Dover",6760,61972.69865,51220,0.63324,0.86889,0.63183
"463","Arkansas","Dumas",7540,31678.85219,21134.5,0.27386,0.72442,0.29454
"464","Arkansas","Earle",1370,32497.27906,18537,0.31014,0.72846,0.54348
"465","Arkansas","El Dorado",27776,50131.22843,33615.5,0.451861666666667,0.809835,0.50404
"466","Arkansas","Emerson",3879,55293.45043,42352,0.3913,0.86045,0.62349
"467","Arkansas","England",3468,80394.99105,27944.5,0.2569,0.774245,0.349115
"468","Arkansas","Enola",5437,58489.70217,48862,0.47711,0.87889,0.6498
"469","Arkansas","Eudora",5957,47518.69981,33706.5,0.320635,0.806245,0.4653
"470","Arkansas","Eureka Springs",2635,45366.05709,36625,0.5759,0.94543,0.48058
"471","Arkansas","Farmington",19338,65840.972055,50637.5,0.711525,0.905735,0.601705
"472","Arkansas","Fayetteville",35570,43378.421476,23153,0.59651,0.896438,0.262736
"473","Arkansas","Flippin",3833,37261.21965,33323,0.61518,0.8315,0.57037
"474","Arkansas","Fordyce",4630,42586.67367,30814,0.46751,0.83901,0.51784
"475","Arkansas","Foreman",5652,51221.56285,38564.5,0.408235,0.876535,0.562495
"476","Arkansas","Forrest City",5564,41418.703,33433,0.44493,0.83838,0.58378
"477","Arkansas","Fort Smith",47175,52209.7826633333,37690.5,0.615515,0.788683333333333,0.471206666666667
"478","Arkansas","Garfield",5272,64661.29741,52706.5,0.57555,0.86055,0.69082
"479","Arkansas","Gentry",6886,58020.70455,47652,0.63385,0.81694,0.58307
"480","Arkansas","Gillett",1362,50371.05208,39437,0.42757,0.78906,0.52827
"481","Arkansas","Green Forest",6792,44107.73873,37321,0.47374,0.72019,0.63995
"482","Arkansas","Greenbrier",8470,71858.441075,57301.5,0.69742,0.88941,0.641525
"483","Arkansas","Hamburg",1469,44815.90453,28011,0.25775,0.81888,0.60442
"484","Arkansas","Hampton",5245,48605.689905,36857,0.320895,0.807225,0.59032
"485","Arkansas","Hardy",5934,39419.49123,28376,0.43245,0.773765,0.601515
"486","Arkansas","Harrisburg",6122,40752.20657,36099,0.34193,0.786,0.53276
"487","Arkansas","Harrison",10368,49724.630575,36401.5,0.520075,0.818505,0.5233
"488","Arkansas","Hartford",6764,54905.72176,40052,0.52554,0.85386,0.62272
"489","Arkansas","Hattieville",3558,51899.80368,35284,0.44719,0.85686,0.58808
"490","Arkansas","Havana",2966,54897.96691,44574,0.50304,0.77329,0.61457
"491","Arkansas","Hazen",4826,45718.342705,38521.5,0.40623,0.797175,0.64358
"492","Arkansas","Heber Springs",4088,53949.63782,40906,0.49454,0.80566,0.58085
"493","Arkansas","Hector",8330,46554.6693,35044.5,0.489875,0.753815,0.55833
"494","Arkansas","Helena",1775,31376.06052,17602,0.3125,0.7154,0.26266
"495","Arkansas","Hope",7911,44621.811285,30263,0.35448,0.74167,0.441025
"496","Arkansas","Hot Springs",42366,47070.006386,32143.5,0.541491,0.861632,0.495624
"497","Arkansas","Hughes",3417,33043.56363,22263,0.35705,0.69822,0.46328
"498","Arkansas","Huntsville",7353,53301.04758,40749,0.470685,0.811205,0.68676
"499","Arkansas","Jacksonville",41218,53439.68318,42758,0.524477777777778,0.873884444444444,0.50226
"500","Arkansas","Jessieville",8842,57566.256035,46943.5,0.522675,0.935535,0.66433
"501","Arkansas","Jonesboro",33091,46095.6011328571,35002,0.639868571428571,0.86613,0.463308571428571
"502","Arkansas","Kingston",3181,45904.43647,33475,0.41961,0.77915,0.59793
"503","Arkansas","Lake Village",3031,43058.86491,30903,0.4443,0.77843,0.53504
"504","Arkansas","Lamar",5501,55827.382,33957,0.48988,0.80235,0.59816
"505","Arkansas","Leslie",1949,42039.40289,31191,0.20712,0.80056,0.62804
"506","Arkansas","Lincoln",11829,57833.941505,44187.5,0.64134,0.80689,0.64355
"507","Arkansas","Little Rock",121022,62915.5108719355,43148,0.629507741935484,0.888159032258064,0.430792258064516
"508","Arkansas","Lowell",7489,89579.72075,68900,0.82143,0.92309,0.66804
"509","Arkansas","Lynn",2261,46428.16748,35863,0.4375,0.79408,0.57622
"510","Arkansas","Mabelvale",3841,33568.96109,24654,0.80915,0.77065,0.39553
"511","Arkansas","Magnolia",7106,53972.46983,38279,0.63179,0.88973,0.43779
"512","Arkansas","Malvern",15809,46732.8399666667,27900,0.49233,0.856126666666667,0.551453333333333
"513","Arkansas","Manila",6361,55556.15958,33678,0.54607,0.7732,0.57056
"514","Arkansas","Marianna",4206,35635.37786,27163,0.4409,0.72059,0.42799
"515","Arkansas","Marion",6431,78004.232495,75628.5,0.81214,0.88717,0.570635
"516","Arkansas","Marked Tree",2375,40591.48149,22815,0.39576,0.72103,0.44359
"517","Arkansas","Marvell",5524,47369.01278,34240,0.38217,0.74286,0.55509
"518","Arkansas","Maumelle",7069,97638.50724,75505,0.82341,0.95339,0.72052
"519","Arkansas","Maynard",3955,39035.6047,29342,0.44069,0.79052,0.55459
"520","Arkansas","Mccrory",4084,39213.5432,24779,0.36476,0.72887,0.51705
"521","Arkansas","Mcgehee",2096,51305.91217,38335,0.45292,0.87037,0.61905
"522","Arkansas","Melbourne",2192,49111.1222,36910,0.43008,0.83686,0.68376
"523","Arkansas","Mena",3217,42266.85779,29942,0.36909,0.87814,0.62363
"524","Arkansas","Mineral Springs",4934,53722.23591,38559,0.5094,0.83896,0.53288
"525","Arkansas","Monticello",3441,37670.30038,28475,0.45745,0.85116,0.54867
"526","Arkansas","Mount Ida",3370,53740.4879,37674,0.42272,0.84776,0.62289
"527","Arkansas","Mountain Home",13391,48543.5604033333,35788,0.489466666666667,0.902046666666667,0.616926666666667
"528","Arkansas","Mountain View",8462,41521.68197,25579.5,0.4829,0.77613,0.59233
"529","Arkansas","Murfreesboro",4550,46579.43017,32449,0.44428,0.83001,0.59343
"530","Arkansas","Nashville",4609,47322.39134,30469,0.48222,0.70936,0.44969
"531","Arkansas","Newport",5726,37513.32019,27730,0.29705,0.72741,0.41491
"532","Arkansas","Norfork",5317,50702.05312,35410,0.52778,0.83678,0.70236
"533","Arkansas","Norman",3683,40723.83074,29530,0.40518,0.73792,0.5885
"534","Arkansas","North Little Rock",33781,43699.44468875,35784,0.56097875,0.84931875,0.3892675
"535","Arkansas","Ola",1917,55356.91132,42852,0.44567,0.78637,0.48609
"536","Arkansas","Osceola",7439,43046.1509,29749.5,0.539735,0.76831,0.510185
"537","Arkansas","Ozark",3863,50800.18217,40220,0.43756,0.7761,0.5618
"538","Arkansas","Palestine",2456,50108.03403,38699,0.52312,0.73903,0.57036
"539","Arkansas","Pangburn",4661,56440.80629,41012,0.37013,0.86142,0.62302
"540","Arkansas","Paragould",2257,34909.1971,32353,0.53448,0.83628,0.45904
"541","Arkansas","Pea Ridge",6097,91737.39932,73666,0.6625,0.83009,0.64376
"542","Arkansas","Pearcy",8810,68229.36627,55496,0.58728,0.86338,0.60832
"543","Arkansas","Perryville",2090,51920.68933,42558,0.46541,0.83075,0.63763
"544","Arkansas","Pine Bluff",16921,37336.87177,27159,0.44622,0.834947142857143,0.352848571428571
"545","Arkansas","Pineville",4210,71876.61465,61420,0.49871,0.95666,0.80052
"546","Arkansas","Pocahontas",6354,50567.81499,43579,0.49462,0.79237,0.66285
"547","Arkansas","Poyen",4209,46588.90874,34411,0.43316,0.85306,0.58542
"548","Arkansas","Prescott",4787,43671.39147,31333,0.44316,0.85283,0.61926
"549","Arkansas","Quitman",3566,64913.25991,43545,0.54284,0.8321,0.58871
"550","Arkansas","Redfield",3955,59338.29126,46706,0.50216,0.83171,0.56519
"551","Arkansas","Rison",4904,52248.30812,42074,0.40427,0.85596,0.60065
"552","Arkansas","Rogers",46689,74042.6696190909,49631,0.701679090909091,0.827217272727273,0.628161818181818
"553","Arkansas","Rosston",4006,39792.67489,26987.5,0.38135,0.8082,0.548675
"554","Arkansas","Russellville",21908,43718.4359233333,32865,0.570906666666667,0.799853333333333,0.52494
"555","Arkansas","Scott",3793,66426.77357,55864,0.69388,0.86198,0.60549
"556","Arkansas","Scranton",4234,45300.26037,33509,0.4084,0.80725,0.59605
"557","Arkansas","Searcy",21395,52477.8262825,37705,0.614225,0.88565,0.528725
"558","Arkansas","Sheridan",8412,63793.85481,52078.5,0.474835,0.89535,0.62602
"559","Arkansas","Sherwood",23402,76035.967075,65239.5,0.712368333333333,0.950538333333333,0.581281666666667
"560","Arkansas","Siloam Springs",18021,53557.573625,46132,0.634475,0.8004875,0.6397125
"561","Arkansas","Smackover",2301,47874.54065,36041,0.38226,0.85209,0.58675
"562","Arkansas","Sparkman",1458,49642.00499,42644,0.375,0.83569,0.6489
"563","Arkansas","Springdale",57163,71016.0103944444,56469,0.674546666666667,0.793186666666667,0.576443333333333
"564","Arkansas","St  Joe",2420,51928.34949,41265,0.4271,0.87842,0.59184
"565","Arkansas","Star City",2573,50425.33594,26988,0.53713,0.84346,0.58938
"566","Arkansas","Strong",3026,45801.84562,35106,0.32925,0.80986,0.60728
"567","Arkansas","Stuttgart",7025,45755.48883,38499,0.601685,0.80598,0.52557
